Voter ID,Last Name,Suffix,First Name,Middle Name,Street Number,Address Suffix,House Fraction Number,Street Name,Apartment / Unit Number,Address Line 2,Address Line 3,Postal City / Town,State,Postal Zip 5,Zip +4,Mailing Street Number,Mailing Suffix,Mailing House Fraction Number,Mailing Street Name,Mailing Apartment / Unit Number,Mailing Address Line 2,Mailing Address Line 3,Mailing City / Town,Mailing State,Mailing Zip 5,Mailing Zip +4,Party,Ward
35729,EDWARDS,,SCARLETT,DOMENICK,34,,,EVERGREEN TERRACE,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,4
35730,NGUYEN,,ETHAN,SARAH,19,,,SIERRA RD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
35731,LEE,,SANDRA,SOPHIE,42,,,WALNUT ST,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,2
35732,THOMPSON,,EMILY,LUCAS,24,,,MEADOW LANE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,5
35733,RAMIREZ,,ISABELLA,JONAH,32,,,MAIN ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,2
35734,RODRIGUEZ,,ANDREW,ROBERT,18,,,VICTORY AVE,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,3
35735,RIVERA,,NOAH,PARVATI,23,,,SUNSET BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,4
35736,KING,,ISABELLA,ELISE,33,,,SUNRISE BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
35737,EDWARDS,,LEAH,DOMENICK,11,,,CEDAR ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
35738,SULLIVAN,,BENJAMIN,CHRIS,43,,,SUNSET BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,4
35739,GARCIA,,DENISE,LUCAS,15,,,HILLCREST DRIVE,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
35740,PEREZ,,CIRIE,ETHAN,14,,,SPRUCE ST,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,3
35741,REED,,AMANDA,OLIVER,33,,,FOREST DRIVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
35742,LONG,,DAVID,HANNAH,24,,,PINE ST,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,3
35743,BAKER,,CHLOE,HARPER,19,,,OAK ST,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,3
35744,PEREZ,,LIAM,BENJAMIN,23,,,CHERRY LANE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,5
35745,GONZALEZ,,ZACHARY,ZACHARY,26,,,CRYSTAL WAY,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,4
35746,SCOTT,,EMILY,HARRISON,22,,,PARK LANE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
35747,PHILLIPS,,PARVATI,LUCY,11,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,3
35748,GONZALEZ,,CIRIE,MATTHEW,31,,,WILLOW ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,1
35749,CAMPBELL,,SAMUEL,EVELYN,22,,,VICTORY AVE,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,3
35750,RUSSELL,,TAYLOR,HERMIONE,15,,,SYCAMORE AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
35751,EVANS,,JOHN,LUCY,29,,,OAK ST,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,3
35752,TURNER,,NICK,HENRY,15,,,SYCAMORE AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
35753,WHITE,,AVERY,HARPER,8,,,LAKESIDE DRIVE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
35754,JENKINS,,HELENA,MASON,25,,,WILLOW ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,1
35755,LOPEZ,,CHLOE,MEGAN,21,,,BROADWAY,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
35756,SULLIVAN,,ELIJAH,SOPHIA,31,,,PINECONE LN,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,1
35757,BELL,,BENJAMIN,VICTORIA,26,,,MAIN ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,2
35758,RAMIREZ,,DOMENICK,OLIVER,25,,,CHERRY LANE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,5
35759,WILLIAMS,,LAURA,CIRIE,45,,,CRESCENT ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,4
35760,MARTIN,,LOGAN,AMELIA,6,,,HIGH ST,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,5
35761,COOPER,,JACK,SAMUEL,24,,,ELMWOOD AVE,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,5
35762,SMITH,,CIRIE,ASHLEY,34,,,SUNRISE BLVD,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,2
35763,RAMIREZ,,OWEN,CHLOE,9,,,REDWOOD DR,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,3
35764,SULLIVAN,,NATALIE,LEAH,31,,,WATERFRONT DR,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,5
35765,MITCHELL,,ELISE,ELISE,27,,,BAYSHORE BLVD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
35766,PHILLIPS,,ELIJAH,CONNOR,14,,,HIGH ST,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,5
35767,LEWIS,,HARPER,LAUREL,25,,,BAYSHORE BLVD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
35768,CLARK,,DAVID,CALEB,24,,,PARK LANE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
35769,CAMPBELL,,JOHN,LUCY,26,,,WILLOW ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,1
35770,COOPER,,AVERY,GABRIEL,31,,,SYCAMORE AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
35771,CARTER,,KRISTEN,ADAM,25,,,BROADWAY,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
35772,BENNETT,,JAMES,DAVID,24,,,EVERGREEN TERRACE,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,4
35773,WILSON,,CHLOE,DAVID,14,,,WILLOW ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,1
35774,COOPER,,CHRIS,MASON,44,,,SUNRISE BLVD,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,2
35775,HOWELL,,ROBERT,PARVATI,39,,,BROADWAY,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
35776,GREEN,,HENRY,AUBRY,25,,,SYCAMORE AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
35777,LONG,,OWEN,HARRISON,26,,,SUNRISE BLVD,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,2
35778,MILLER,,JEREMEY,LOGAN,29,,,SIERRA RD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
35779,TURNER,,AURORA,SOPHIA,40,,,ELM ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
35780,GREEN,,MASON,DAVID,11,,,REDWOOD DR,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,3
35781,RUSSELL,,DOMENICK,TONY,53,,,CRESCENT ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,4
35782,PERRY,,NICK,KRISTIN,29,,,OAK ST,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,3
35783,NELSON,,CHRIS,ISAAC,29,,,SYCAMORE AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
35784,TORRES,,MICHAEL,ETHAN,27,,,VICTORY AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,3
35785,PEREZ,,LUCAS,VICTORIA,22,,,RIDGE ROAD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,1
35786,NGUYEN,,ISABELLA,OWEN,18,,,CRYSTAL WAY,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,4
35787,RUSSELL,,KRISTEN,KRISTIN,46,,,CRYSTAL WAY,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,4
35788,RICE,,MIA,VICTORIA,25,,,FOREST DRIVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
35789,ROBERTS,,KIM,LEAH,30,,,WILLOW ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,1
35790,ORTIZ,,KRISTIN,SOPHIA,20,,,PARK LANE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
35791,LEE,,JEREMEY,MATTHEW,28,,,MAIN ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,2
35792,LEE,,STELLA,ZACHARY,10,,,WALNUT ST,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,2
35793,WRIGHT,,ISAAC,HERMIONE,11,,,REDWOOD DR,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,3
35794,THOMAS,,GRACE,SANDRA,22,,,SPRUCE ST,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,3
35795,ANDERSON,,NICK,SOPHIA,20,,,CRYSTAL WAY,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,4
35796,ROBINSON,,MARK,CIRIE,14,,,VICTORY AVE,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,3
35797,RICE,,HARRISON,AMANDA,22,,,ELMWOOD AVE,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,5
35798,MITCHELL,,ELISE,JACK,50,,,CRESCENT ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,4
35799,HOWELL,,LAURA,SAMUEL,10,,,CRESCENT ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,4
35800,BROOKS,,ZACHARY,LUCY,18,,,RIVER ROAD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,4
35801,PEREZ,,JULIAN,TOMMY,33,,,FOREST DRIVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
35802,MORGAN,,MATTHEW,ELISE,21,,,SIERRA RD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
35803,HARRIS,,CHASE,OWEN,33,,,SUNRISE BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
35804,LOPEZ,,HENRY,KRISTEN,30,,,RIDGE ROAD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,1
35805,RODRIGUEZ,,CHASE,SOPHIE,7,,,CEDAR ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
35806,CAMPBELL,,KRISTEN,JAMES,40,,,CRYSTAL WAY,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,4
35807,RIVERA,,STELLA,ABIGAIL,47,,,VICTORY AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,3
35808,PARKER,,VICTORIA,CIRIE,36,,,EVERGREEN TERRACE,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,4
35809,PARKER,,LAURA,BENJAMIN,38,,,MAPLE AVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
35810,JOHNSON,,ISABELLA,AVERY,14,,,HIGH ST,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,5
35811,JENKINS,,ROBERT,JEREMEY,12,,,PINE ST,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,3
35812,PHILLIPS,,AMANDA,CALEB,21,,,SIERRA RD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
35813,FLORES,,EVELYN,MICHAEL,10,,,VICTORY AVE,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,3
35814,GARCIA,,CAROLINE,ISABELLA,24,,,ELM ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
35815,WALKER,,RILEY,DENISE,12,,,PINE ST,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,3
35816,BROOKS,,DENISE,CHARLOTTE,3,,,CENTER AVE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,5
35817,TAYLOR,,ELLA,KRISTEN,21,,,OAK ST,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,3
35818,CAMPBELL,,NOAH,ELLA,7,,,SYCAMORE AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
35819,MOORE,,ISAAC,JORDAN,29,,,BROADWAY,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
35820,MORGAN,,JESSICA,MASON,27,,,FOREST DRIVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
35821,SULLIVAN,,KRISTEN,SAMUEL,22,,,PARK LANE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
35822,MILLER,,AUBRY,KIM,20,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,3
35823,ROBINSON,,TAYLOR,LEAH,5,,,CENTER AVE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,5
35824,ALLEN,,SARAH,KIM,24,,,PARK LANE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
35825,TORRES,,MIA,SARAH,22,,,PARK LANE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
35826,WILSON,,VICTORIA,CHARLOTTE,27,,,BIRCH ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
35827,JONES,,JAMES,CONNOR,27,,,WATERFRONT DR,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,5
35828,GRAY,,OWEN,JORDAN,14,,,GRANITE ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,2
35829,JENKINS,,HARPER,NICK,3,,,REDWOOD DR,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,3
35830,TORRES,,MICHAEL,ELLA,25,,,BAYSHORE BLVD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
35831,LOPEZ,,CHASE,ANDREW,41,,,VICTORY AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,3
35832,WALKER,,MICHELE,LUCAS,35,,,CHERRY LANE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,5
35833,WILLIAMS,,CHARLOTTE,LOGAN,29,,,SIERRA RD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
35834,WILLIAMS,,JEREMEY,PARVATI,26,,,PINE ST,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,3
35835,HARRIS,,JEREMEY,NATALIE,19,,,SIERRA RD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
35836,BROWN,,BENJAMIN,MADISON,21,,,CHERRY LANE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,5
35837,LOPEZ,,SCARLETT,KRISTIN,17,,,CHERRY LANE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,5
35838,MOORE,,ABIGAIL,KRISTIN,39,,,SYCAMORE AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
35839,GARCIA,,ASHLEY,JOHN,26,,,GARDEN PATH,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
35840,WALKER,,AIDEN,KIM,11,,,SYCAMORE AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
35841,LOPEZ,,SANDRA,CAROLINE,17,,,MAIN ST,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
35842,FLORES,,HANNAH,CHRISSY,22,,,PINECONE LN,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,1
35843,COLLINS,,ISAAC,HARPER,40,,,SUNSET BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,4
35844,RICE,,WENDELL,ISABELLA,20,,,PARK LANE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
35845,LEE,,SAMUEL,JONAH,12,,,HIGH ST,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,5
35846,BAILEY,,ELLA,ROBERT,27,,,WATERFRONT DR,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,5
35847,LEWIS,,KRISTIN,ISAAC,23,,,BROADWAY,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
35848,PHILLIPS,,AIDEN,KRISTEN,23,,,MAIN ST,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
35849,EVANS,,CHRIS,DAVID,12,,,GRANITE ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,2
35850,ROBERTS,,NOAH,MICHELE,25,,,BROADWAY,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
35851,MOORE,,MATTHEW,ANDREW,16,,,GRANITE ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,2
35852,COOK,,DENISE,HELENA,31,,,FOREST DRIVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
35853,TURNER,,NATALIE,KRISTIN,16,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,5
35854,MURPHY,,ETHAN,WENDELL,13,,,PINE ST,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,3
35855,THOMAS,,ISAAC,SCARLETT,10,,,VICTORY AVE,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,3
35856,ROBERTS,,HARRISON,HANNAH,62,,,MAGNOLIA BLVD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,5
35857,MILLER,,AIDEN,SARAH,14,,,GRANITE ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,2
35858,RODRIGUEZ,,CHLOE,CHARLOTTE,17,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,3
35859,KING,,OLIVIA,DENISE,27,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,3
35860,PETERSON,,JAMES,JACK,42,,,RIDGE ROAD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,1
35861,CLARK,,SOPHIE,BENJAMIN,31,,,BAYSHORE BLVD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
35862,SANCHEZ,,JESSICA,SAMUEL,44,,,CRYSTAL WAY,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,4
35863,COLLINS,,JONAH,DOMENICK,26,,,RIVER ROAD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,4
35864,GRAY,,SAMUEL,ELIJAH,24,,,RIVER ROAD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,4
35865,TURNER,,TOMMY,SAMUEL,31,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,3
35866,MILLER,,MEGAN,SOPHIE,18,,,SPRUCE ST,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,3
35867,JOHNSON,,HANNAH,AMANDA,39,,,WILLOW ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,1
35868,HOWELL,,MICHAEL,HENRY,27,,,BAYSHORE BLVD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
35869,COLLINS,,NICK,CALEB,22,,,PARK LANE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
35870,MURPHY,,JACK,ABIGAIL,12,,,LAKESIDE DRIVE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
35871,GRAY,,ABIGAIL,EMILY,17,,,PINE ST,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,3
35872,TURNER,,TOMMY,EMILY,19,,,WATERFRONT DR,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,5
35873,SANCHEZ,,KIM,ROBERT,16,,,RIDGE ROAD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,1
35874,KING,,NOAH,ROBERT,11,,,REDWOOD DR,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,3
35875,MITCHELL,,ELLA,TOMMY,46,,,MAGNOLIA BLVD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,5
35876,CAMPBELL,,ELIJAH,ELISE,26,,,ELMWOOD AVE,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,5
35877,THOMAS,,CHRIS,JANE,39,,,SUNRISE BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
35878,CARTER,,JONAH,CHARLOTTE,9,,,HILLCREST DRIVE,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
35879,GARCIA,,EVELYN,AMANDA,41,,,SUNRISE BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
35880,GONZALEZ,,HELENA,CONNOR,43,,,SUNRISE BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
35881,REED,,AUBRY,AURORA,47,,,MAPLE AVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
35882,MILLER,,JESSICA,PARVATI,30,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,5
35883,COLLINS,,STELLA,BENJAMIN,20,,,VICTORY AVE,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,3
35884,ROBINSON,,LUCAS,SAMUEL,18,,,SUNRISE BLVD,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,2
35885,ADAMS,,HERMIONE,ISAAC,34,,,WILLOW ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,1
35886,TURNER,,JAMES,HELENA,18,,,ELM ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
35887,PERRY,,WENDELL,ISABELLA,45,,,SUNRISE BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
35888,SCOTT,,OLIVER,JESSICA,32,,,SUNSET BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,4
35889,CARTER,,BENJAMIN,HENRY,21,,,CHERRY LANE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,5
35890,LOPEZ,,AIDEN,NATALIE,30,,,RIDGE ROAD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,1
35891,MOORE,,LAURA,NICK,29,,,MAPLE AVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
35892,COOPER,,JANE,CHRIS,23,,,CHERRY LANE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,5
35893,TORRES,,CIRIE,JOHN,45,,,MAPLE AVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
35894,BENNETT,,JORDAN,ZACHARY,11,,,HIGH ST,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,5
35895,COLLINS,,ANDREW,EVELYN,19,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,3
35896,LEWIS,,MASON,CIRIE,26,,,EVERGREEN TERRACE,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,4
35897,JONES,,ZACHARY,ETHAN,3,,,CENTER AVE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,5
35898,MILLER,,AUBRY,HENRY,29,,,CHERRY LANE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,5
35899,CARTER,,ZACHARY,JESSICA,34,,,EVERGREEN TERRACE,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,4
35900,HERNANDEZ,,DENISE,JORDAN,29,,,OAK ST,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,3
35901,ANDERSON,,LAUREL,KRISTIN,44,,,RIDGE ROAD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,1
35902,CARTER,,OLIVER,MATTHEW,20,,,VICTORY AVE,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,3
35903,RICE,,ANDREW,ZACHARY,28,,,STONEWALL RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,5
35904,NELSON,,VICTORIA,NOAH,44,,,HERITAGE LN,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
35905,HILL,,LEAH,ABIGAIL,26,,,RIVER ROAD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,4
35906,MARTINEZ,,JONAH,KRISTIN,30,,,MAGNOLIA BLVD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,5
35907,JOHNSON,,SARAH,HANNAH,29,,,BAYSHORE BLVD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
35908,SANCHEZ,,CHARLOTTE,MEGAN,50,,,RIDGE ROAD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,1
35909,ROBERTS,,ABIGAIL,BENJAMIN,41,,,SUNRISE BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
35910,LEE,,CHLOE,JACK,26,,,ELMWOOD AVE,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,5
35911,LEWIS,,ABIGAIL,SOPHIE,23,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,3
35912,NGUYEN,,OWEN,AIDEN,20,,,CRYSTAL WAY,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,4
35913,WILLIAMS,,ZACHARY,JONAH,24,,,SIERRA RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
35914,RODRIGUEZ,,CHASE,CHASE,11,,,HIGH ST,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,5
35915,BAILEY,,HENRY,SCARLETT,10,,,HIGH ST,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,5
35916,GREEN,,ELIJAH,ISABELLA,28,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,5
35917,COOPER,,JULIAN,AUBRY,5,,,CENTER AVE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,5
35918,JONES,,GABRIEL,CIRIE,22,,,ELMWOOD AVE,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,5
35919,PARKER,,OLIVIA,AURORA,20,,,MAIN ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,2
35920,ANDERSON,,HELENA,JAMES,37,,,SUNRISE BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
35921,ORTIZ,,LUNA,NICK,3,,,CENTER AVE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,5
35922,KING,,ETHAN,CAROLINE,27,,,FOREST DRIVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
35923,GONZALEZ,,STELLA,BENJAMIN,9,,,FOREST DRIVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
35924,BAKER,,TOMMY,HERMIONE,33,,,FOREST DRIVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
35925,MILLER,,NICK,JORDAN,13,,,HILLCREST DRIVE,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
35926,PEREZ,,TONY,WENDELL,47,,,MAPLE AVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
35927,ROBERTS,,LEAH,CHARLOTTE,32,,,WALNUT ST,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,2
35928,PERRY,,MASON,AUBRY,53,,,CRESCENT ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,4
35929,ALLEN,,ELISE,GRACE,51,,,OAK ST,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,3
35930,JENKINS,,JOHN,AMANDA,12,,,LAKESIDE DRIVE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
35931,MILLER,,HARPER,LAUREL,16,,,WALNUT ST,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,2
35932,COLLINS,,KRISTEN,NATALIE,34,,,SUNRISE BLVD,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,2
